ID|Komunikat|Kod_Źródło|Kod_Wynik|Miasto_Źródło|Miasto_Wynik|Ulica_Źródło|Ulica_Wynik|Budynek_Źródło|Budynek_Wynik|Lokal_Źródło|Lokal_Wynik|Wojewodztwo_Źródło|Wojewodztwo_Wynik|Powiat_Źródło|Powiat_Wynik|Gmina_Źródło|Gmina_Wynik
1944691|Nie znaleziono ulicy ''Jerzego Świrskiego' w miejscowości 'Gdańsk''|80-180|80-180|Gdańsk|Gdańsk|*|Jerzego Świrskiego|18B|18B|10|10|*|POMORSKIE|*|Gdańsk|*|Gdańsk
1827946|Nie znaleziono ulicy ''Jerzego Waszyngtona' w miejscowości 'Białystok''|15-305|15-305|Białystok|Białystok|*|Jerzego Waszyngtona|36|36|63|63|*|PODLASKIE|*|Białystok|*|Białystok
1840167|Nie znaleziono ulicy ''K.Ujejskiego' w miejscowości 'Kraków''|30-102|30-102|Kraków|Kraków|*|K.Ujejskiego|8|8|18|18|*|MAŁOPOLSKIE|*|Kraków|*|Kraków
1992114|Nie znaleziono ulicy ''Kard. S.Wyszyńskiego' w miejscowości 'Góra Kalwaria''|05-530|05-530|Góra Kalwaria|Góra Kalwaria|*|Kard. S.Wyszyńskiego|7D|7D|13|13|*|MAZOWIECKIE|*|piaseczyński|*|Góra Kalwaria
1725450|Nie znaleziono ulicy ''Ks. Brzóski' w miejscowości 'Dobra Nowiny''|95-010|95-010|Dobra Nowiny|Dobra-Nowiny|*|Ks. Brzóski|9|9|||*|ŁÓDZKIE|*|zgierski|*|Stryków
1838357|Nie znaleziono ulicy ''Ks.Jerzego Popiełuszki' w miejscowości 'Gliwice''|44-109|44-109|Gliwice|Gliwice|*|Ks.Jerzego Popiełuszki|4|4|2|2|*|ŚLĄSKIE|*|Gliwice|*|Gliwice
1622183|Nie znaleziono ulicy ''Ks.S.Truszkowskiego' w miejscowości 'Kraków''|31-352|31-352|Kraków|Kraków|*|Ks.S.Truszkowskiego|12J|12J|2|2|*|MAŁOPOLSKIE|*|Kraków|*|Kraków
1895673|Nie znaleziono ulicy ''Księdza Piotra Ściegiennego' w miejscowości 'Kraków''|30-809|30-809|Kraków|Kraków|*|Księdza Piotra Ściegiennego|89|89|30|30|*|MAŁOPOLSKIE|*|Kraków|*|Kraków
1984023|Nie znaleziono ulicy ''M.C.Skłodowskiej' w miejscowości 'Piekary Śląskie''|41-949|41-949|Piekary Śląskie|Piekary Śląskie|*|M.C.Skłodowskiej|2W|2W|||*|ŚLĄSKIE|*|Piekary Śląskie|*|Piekary Śląskie
1912647|Nie znaleziono ulicy ''M.Domagały' w miejscowości 'Kraków''|30-741|30-741|Kraków|Kraków|*|M.Domagały|45D|45D|107|107|*|MAŁOPOLSKIE|*|Kraków|*|Kraków
1894973|Nie znaleziono ulicy ''M.Grażyńskiego' w miejscowości 'Jastrzębie-Zdrój''|44-335|44-335|Jastrzębie-Zdrój|Jastrzębie-Zdrój|*|M.Grażyńskiego|4|4|||*|ŚLĄSKIE|*|Jastrzębie-Zdrój|*|Jastrzębie-Zdrój
1841008|Nie znaleziono ulicy ''M.Konopnickiej' w miejscowości 'Mysłowice''|41-400|41-400|Mysłowice|Mysłowice|*|M.Konopnickiej|53|53|||*|ŚLĄSKIE|*|Mysłowice|*|Mysłowice
1767961|Nie znaleziono ulicy ''M.Kopernika' w miejscowości 'Krosno''|38-400|38-400|Krosno|Krosno|*|M.Kopernika|82|82|||*|PODKARPACKIE|*|Krosno|*|Krosno
1969193|Nie znaleziono ulicy ''M.Niedziałkowskiego' w miejscowości 'Szczecin''|71-403|71-403|Szczecin|Szczecin|*|M.Niedziałkowskiego|47A|47A|10|10|*|ZACHODNIOPOMORSKIE|*|Szczecin|*|Szczecin
1871651|Nie znaleziono ulicy ''M.Trąby' w miejscowości 'Olsztyn''|10-085|10-085|Olsztyn|Olsztyn|*|M.Trąby|1|1|4|4|*|WARMIŃSKO-MAZURSKIE|*|Olsztyn|*|Olsztyn
1977536|Nie znaleziono ulicy ''Os. W.Jagiełły' w miejscowości 'Poznań''|60-694|60-694|Poznań|Poznań|*|Os. W.Jagiełły|5|5|24|24|*|WIELKOPOLSKIE|*|Poznań|*|Poznań
1982051|Nie znaleziono ulicy ''Os.W.Łokietka' w miejscowości 'Wolbrom''|32-340|32-340|Wolbrom|Wolbrom|*|Os.W.Łokietka|9|9|11|11|*|MAŁOPOLSKIE|*|olkuski|*|Wolbrom
1949729|Nie znaleziono ulicy ''Pąsowej Róży' w miejscowości 'Nowa Wola''|05-515|05-515|Nowa Wola|Nowa Wola|*|Pąsowej Róży|16|16|2|2|*|KUJAWSKO-POMORSKIE|*|włocławski|*|Choceń
1882462|Nie znaleziono ulicy ''R.Traugutta' w miejscowości 'Zgierz''|95-100|95-100|Zgierz|Zgierz|*|R.Traugutta|11|11|12|12|*|ŁÓDZKIE|*|zgierski|*|Zgierz
1670115|Nie znaleziono ulicy ''S.Kisielewskiego' w miejscowości 'Krosno''|38-411|38-411|Krosno|Krosno|*|S.Kisielewskiego|8|8|72|72|*|PODKARPACKIE|*|Krosno|*|Krosno
1836535|Nie znaleziono ulicy ''S.Leszczyńskiego' w miejscowości 'Szczecin''|70-394|70-394|Szczecin|Szczecin|*|S.Leszczyńskiego|54|54|||*|ZACHODNIOPOMORSKIE|*|Szczecin|*|Szczecin
1953425|Nie znaleziono ulicy ''Św. Floriana' w miejscowości 'Olszowice''|32-040|32-040|Olszowice|Olszowice|*|Św. Floriana|7|7|||*|MAŁOPOLSKIE|*|krakowski|*|Świątniki Górne
1861047|Nie znaleziono ulicy ''Św. Jerzego' w miejscowości 'Białystok''|15-349|15-349|Białystok|Białystok|*|Św. Jerzego|16|16|12|12|*|PODLASKIE|*|Białystok|*|Białystok
1462246|Nie znaleziono ulicy ''Św.Barbary' w miejscowości 'Wieliczka''|32-020|32-020|Wieliczka|Wieliczka|*|Św.Barbary|46|46|11|11|*|MAŁOPOLSKIE|*|wielicki|*|Wieliczka
1983902|Nie znaleziono ulicy ''Św.J.Śląskiej' w miejscowości 'Sienna''|34-300|34-300|Sienna|Sienna|*|Św.J.Śląskiej|79|79|||*|ŚLĄSKIE|*|żywiecki|*|Lipowa
1651848|Nie znaleziono ulicy ''Świętego Floriana' w miejscowości 'Grębynice''|32-088|32-088|Grębynice|Grębynice|*|Świętego Floriana|31|31|||*|MAŁOPOLSKIE|*|krakowski|*|Zielonki
1449628|Nie znaleziono ulicy ''T.Kościuszki' w miejscowości 'Kraków''|30-701|30-701|Kraków|Kraków|*|T.Kościuszki|19|19|11|11|*|MAŁOPOLSKIE|*|Kraków|*|Kraków
1940502|Nie znaleziono ulicy ''Ul. Tadeusza Kościuszki' w miejscowości 'Tomaszów Lubelski''|22-600|22-600|Tomaszów Lubelski|Tomaszów Lubelski|*|Ul. Tadeusza Kościuszki|32|32|48|48|*|LUBELSKIE|*|tomaszowski|*|Tomaszów Lubelski
1941268|Nie znaleziono ulicy ''Ul.Adama Mickiewicza' w miejscowości 'Żory''|44-240|44-240|Żory|Żory|*|Ul.Adama Mickiewicza|11|11|||*|ŚLĄSKIE|*|Żory|*|Żory
1699206|Nie znaleziono ulicy ''W. Witosa' w miejscowości 'Pińczów''|28-400|28-400|Pińczów|Pińczów|*|W. Witosa|4|4|2|2|*|ŚWIĘTOKRZYSKIE|*|pińczowski|*|Pińczów
1245922|Nie znaleziono ulicy ''W.Danka' w miejscowości 'Kraków''|31-229|31-229|Kraków|Kraków|*|W.Danka|8|8|95|95|*|MAŁOPOLSKIE|*|Kraków|*|Kraków
8334|Nie znaleziono ulicy ''W.Goetla' w miejscowości 'Kraków''|30-073|30-073|Kraków|Kraków|*|W.Goetla|39|39|||*|MAŁOPOLSKIE|*|Kraków|*|Kraków
1982849|Nie znaleziono ulicy ''W.Gombrowicza' w miejscowości 'Opole''|45-533|45-533|Opole|Opole|*|W.Gombrowicza|46|46|||*|OPOLSKIE|*|Opole|*|Opole
1969234|Nie znaleziono ulicy ''W.Witosa' w miejscowości 'Bydgoszcz''|85-791|85-791|Bydgoszcz|Bydgoszcz|*|W.Witosa|4|4|18|18|*|KUJAWSKO-POMORSKIE|*|Bydgoszcz|*|Bydgoszcz
1978557|Nie znaleziono ulicy ''Z. Krasińskiego' w miejscowości 'Kędzierzyn-Koźle''|47-200|47-200|Kędzierzyn-Koźle|Kędzierzyn-Koźle|*|Z. Krasińskiego|26|26|4|4|*|OPOLSKIE|*|kędzierzyńsko-kozielski|*|Kędzierzyn-Koźle
1984299|Znaleziono wiele dopasowań (2): 00-286 (ul. Brzozowa), 05-077 (ul. Brzozowa)|00-286|00-286|Warszawa|Warszawa|*|ul. Brzozowa|20|20|4|4|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
1790952|Znaleziono wiele dopasowań (2): 00-367 (ul. Mikołaja Kopernika), 05-075 (ul. Mikołaja Kopernika)|00-367|00-367|Warszawa|Warszawa|*|ul. Kopernika|8/18|8/18|42|42|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
1707903|Znaleziono wiele dopasowań (2): 01-864 (ul. Literacka), 05-077 (ul. Literacka)|01-864|01-864|Warszawa|Warszawa|*|ul. Literacka|19A|19A|47|47|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
1969263|Znaleziono wiele dopasowań (2): 02-306 (ul. Juliana Ursyna Niemcewicza), 05-075 (ul. Juliana Ursyna Niemcewicza)|02-306|02-306|Warszawa|Warszawa|*|ul. Niemcewicza|26|26|86|86|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
1929419|Znaleziono wiele dopasowań (2): 03-138 (ul. Topolowa), 05-077 (ul. Topolowa)|03-138|03-138|Warszawa|Warszawa|*|ul. Topolowa|30|30|19|19|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
1946921|Znaleziono wiele dopasowań (2): 03-192 (ul. Morelowa), 05-077 (ul. Morelowa)|*05-077|03-192|Warszawa|Warszawa|*|ul. Morelowa|10|10|||*|MAZOWIECKIE|*|Warszawa|*|Warszawa
1953009|Znaleziono wiele dopasowań (2): 03-721 (ul. Jagiellońska), 05-075 (ul. Jagiellońska)|03-721|03-721|Warszawa|Warszawa|*|ul. Jagiellońska|1|1|17|17|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
1769620|Znaleziono wiele dopasowań (2): 04-377 (ul. Józefa Dwernickiego), 05-075 (ul. Józefa Dwernickiego)|04-377|04-377|Warszawa|Warszawa|*|ul. Dwernickiego|23 A|23 A|7|7|*|MAZOWIECKIE|*|Warszawa|*|Warszawa
1948899|Znaleziono wiele dopasowań (2): 04-749 (ul. Bursztynowa), 05-077 (ul. Bursztynowa)|*05-077|04-749|Warszawa|Warszawa|*|ul. Bursztynowa|5|5|||*|MAZOWIECKIE|*|Warszawa|*|Warszawa
1941114|Znaleziono wiele dopasowań (2): 05-803 (ul. Targowa), 05-800 (ul. Targowa)|*05-800|05-803|Pruszków|Pruszków|*|ul. Targowa|2a|2a|27|27|*|MAZOWIECKIE|*|pruszkowski|*|Pruszków
1794670|Znaleziono wiele dopasowań (2): 10-693 (ul. Armii Krajowej), 10-072 (ul. Armii Krajowej)|*10-072|10-693|Olsztyn|Olsztyn|*|ul. Armii Krajowej|7|7|74|74|*|WARMIŃSKO-MAZURSKIE|*|Olsztyn|*|Olsztyn
1982544|Znaleziono wiele dopasowań (2): 25-431 (ul. Marszałka Józefa Piłsudskiego), 25-029 (ul. Marszałka Józefa Piłsudskiego)|25-431|25-431|Kielce|Kielce|*|ul. Piłsudskiego|2A|2A|1|1|*|ŚWIĘTOKRZYSKIE|*|Kielce|*|Kielce
1922440|Znaleziono wiele dopasowań (2): 30-618 (ul. Tuchowska), 30-698 (ul. Tuchowska)|30-618|30-618|Kraków|Kraków|*|ul. Tuchowska|6A|6A|24|24|*|MAŁOPOLSKIE|*|Kraków|*|Kraków
1896858|Znaleziono wiele dopasowań (2): 30-619 (ul. Turniejowa), 30-519 (ul. Turniejowa)|30-619|30-619|Kraków|Kraków|*|ul. Turniejowa|59|59|9|9|*|MAŁOPOLSKIE|*|Kraków|*|Kraków
1924334|Znaleziono wiele dopasowań (2): 31-217 (ul. Zgody), 31-950 (ul. Zgody)|*31-951|31-217|Kraków|Kraków|*|ul. Zgody|8|8|34|34|*|MAŁOPOLSKIE|*|Kraków|*|Kraków
1896454|Znaleziono wiele dopasowań (2): 32-852, 32-854|32-852|32-852|Dębno|Dębno|*||218|218|12|12|*|MAŁOPOLSKIE|*|brzeski|*|Dębno
1956839|Znaleziono wiele dopasowań (2): 32-852, 32-854|32-852|32-852|Dębno|Dębno|*||210|210|||*|MAŁOPOLSKIE|*|brzeski|*|Dębno
1722408|Znaleziono wiele dopasowań (2): 41-800 (pl. Plac Wolności), 41-800, 41-806 (ul. Wolności)|41-800|41-800|Zabrze|Zabrze|*|Wolności|123a|123a|31|31|*|ŚLĄSKIE|*|Zabrze|*|Zabrze
1842896|Znaleziono wiele dopasowań (3): 66-016 (ul. Prosta), 66-006 (ul. Prosta), 65-783 (ul. Prosta)|*65-783|66-016|Zielona Góra|Zielona Góra|*|ul. Prosta|51B|51B|10|10|*|LUBUSKIE|*|Zielona Góra|*|Zielona Góra
